fichier,date,heure_debut,heure_fin,quartier,duree_minutes,latitude,longitude,variante_geocodage
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Cité Setrag,180.0,0.3696,9.7448,dico:cite setrag
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Cité elf,180.0,0.3629,9.4614,dico:cite elf
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Route Baracuda,180.0,0.3629,9.4614,dico:route baracuda
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Fegafoot,180.0,0.3228,9.4973,dico:fegafoot
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Face à la gare de Setrag,180.0,0.3228,9.4973,dico:face a la gare de setrag
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Lycée National Léon MBA,180.0,0.428,9.4225,dico:lycee national leon mba
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Lycée National Léon MBA,180.0,0.428,9.4225,dico:lycee national leon mba
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Haut de Gué-Gué,180.0,0.431,9.419,dico:haut de gue-gue
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Club Saoty,180.0,0.431,9.419,dico:club saoty
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Spa Yacine,180.0,0.431,9.419,dico:spa yacine
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Imm. Premium,180.0,0.431,9.419,patch:Imm. Premium
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Radisson Blu,180.0,0.4301,9.4204,dico:radisson blu
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Carref CEEAC,180.0,0.4284,9.4312,dico:carref ceeac
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Imm. Kapito,180.0,0.4301,9.4204,patch:Imm. Kapito
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Pont d'Akébé,180.0,0.3929,9.4589,dico:pont d akebe
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,La SNI Likouala,180.0,0.3929,9.4589,dico:la sni likouala
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Akébé frontière,180.0,0.3929,9.4589,dico:akebe frontiere
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Akébé Poteau,180.0,0.3929,9.4589,dico:akebe poteau
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Akébé ville,180.0,0.3929,9.4589,dico:akebe ville
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Pont d'Akébé,180.0,0.3929,9.4589,dico:pont d akebe
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,La SNI Likouala,180.0,0.3929,9.4589,dico:la sni likouala
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Akébé frontière,180.0,0.3929,9.4589,dico:akebe frontiere
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Akébé Poteau,180.0,0.3929,9.4589,dico:akebe poteau
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Akébé ville,180.0,0.3929,9.4589,dico:akebe ville
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,L'église de Likouala,180.0,0.3929,9.4605,dico:l eglise de likouala
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Camp Baraka,180.0,0.3763,9.4613,dico:camp baraka
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Plaine Niger,180.0,0.3763,9.4613,dico:plaine niger
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Derrière la prison centrale,180.0,0.4226,9.4528,dico_partiel:derriere la prison
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Bas de Gué-Gué,180.0,0.4226,9.4528,dico:bas de gue-gue
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Prix Import,180.0,0.3714,9.4649,dico:prix import
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Petit marché,180.0,0.3714,9.4649,dico:petit marche
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Les Bougainvilliers,180.0,0.5091,9.3904,dico:les bougainvilliers
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Avorbam,180.0,0.5091,9.3904,dico:avorbam
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Marseille,180.0,0.5091,9.3904,dico:marseille
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Premier Campement,180.0,0.5284,9.3692,dico:premier campement
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Cap Santa Clara,180.0,0.5052,9.3184,dico:cap santa clara
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Akouango village,180.0,0.525,9.3383,dico:akouango village
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Cap Estérias,180.0,0.525,9.3383,dico:cap esterias
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,ENEF,180.0,0.525,9.3383,dico:enef
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Nkembo,180.0,0.4411,9.4626,dico:nkembo
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,La Peyrie,180.0,0.405,9.445,dico:la peyrie
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Sotega: Rio,180.0,0.4202,9.4565,dico_partiel:sotega
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Atong Abé,180.0,0.4086,9.4484,patch:Atong Abé
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Cocolier,180.0,0.4127,9.4496,patch:Cocolier
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Atsibe Ntsos,180.0,0.4127,9.4496,patch:Atsibe Ntsos
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,"Kinguélé, Promo Gabon",180.0,0.4066,9.4556,dico_partiel:promo gabon
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,La Campagne,180.0,0.4066,9.4556,dico:la campagne
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Rond-point du PK12,180.0,0.4056,9.4744,dico:rond-point du pk12
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Hôtel du stade,180.0,0.3967,9.4463,dico:hotel du stade
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Lycée technique de Bikélé,180.0,0.4161,9.5504,dico:lycee technique de bikele
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,San Gel Bikélé,180.0,0.4161,9.5504,dico:san gel bikele
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Derrière l'hôpital de Melen,180.0,0.4109,9.4966,dico:derriere l hopital de melen
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Nationale 1,180.0,0.4109,9.4966,dico:nationale 1
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Route du Cap,180.0,0.5097,9.3712,dico:route du cap
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Avorbam,180.0,0.5091,9.3904,dico:avorbam
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,ISTA,180.0,0.5097,9.3712,dico:ista
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Marina,180.0,0.5097,9.3712,dico:marina
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Entrée de la GR,180.0,0.5097,9.3712,dico:entree de la gr
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Carrefour Léon MBA,180.0,0.3999,9.4502,dico:carrefour leon mba
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Camp de police,180.0,0.4002,9.4413,dico:camp de police
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Magasin San Gel,180.0,0.4011,9.4338,dico:magasin san gel
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Etat-Major FPN,180.0,0.4011,9.4338,dico:etat-major fpn
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Eglise Sainte Marie,180.0,0.3999,9.4502,dico:eglise sainte marie
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,SOGATRA,180.0,0.4019,9.4412,dico:sogatra
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Prix Import Lalala,180.0,0.3706,9.4713,dico:prix import lalala
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,OPT,180.0,0.4019,9.4412,dico:opt
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,San Gel,180.0,0.4011,9.4338,dico:san gel
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Une partie de soduco,180.0,0.3377,9.4809,dico:une partie de soduco
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Echangeur de Lalala,180.0,0.3706,9.4713,dico:echangeur de lalala
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Décharge de Mindoubé,180.0,0.3742,9.5105,dico:decharge de mindoube
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Carrefour Labouba,180.0,0.3849,9.5014,dico:carrefour labouba
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Mindoubé 3,180.0,0.3849,9.5014,dico:mindoube 3
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Village Bakota,180.0,0.3849,9.5014,dico:village bakota
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Petit paris,180.0,0.3966,9.4501,dico:petit paris
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Derrière le stade,180.0,0.3966,9.4501,dico:derriere le stade
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Palais des sports,180.0,0.3949,9.453,dico:palais des sports
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Marché Mont-Bouët,180.0,0.395,9.456,dico:marche mont-bouet
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Charbonnage,180.0,0.4362,9.4462,dico_partiel:charbonnages
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Bel air,180.0,0.4442,9.446,dico:bel air
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Diba Diba,180.0,0.4362,9.4462,dico:diba diba
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Ondogo,180.0,0.4469,9.4645,dico:ondogo
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Ambowé,180.0,0.4456,9.4339,dico:ambowe
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Ecole Béret Vert,180.0,0.4411,9.4626,dico:ecole beret vert
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Lalala à gauche,180.0,0.3706,9.4713,dico_partiel:lalala
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Lalala Dakar,180.0,0.3706,9.4713,dico_partiel:lalala
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Z.I.Oloumi,180.0,0.38,9.471,patch:Z.I.Oloumi
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Echangeur de Lalala,180.0,0.3706,9.4713,dico:echangeur de lalala
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Awendié,180.0,0.3861,9.4771,patch:Awendié
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Carrefour Sogatol,180.0,0.3673,9.4614,dico:carrefour sogatol
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Capal,180.0,0.3673,9.4614,dico:capal
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Soduco,180.0,0.3673,9.4614,dico:soduco
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Sotéga,180.0,0.4202,9.4565,dico:sotega
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Cité Mébiame,180.0,0.4202,9.4565,dico:cite mebiame
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Nzeng-Ayong chez les soeurs,180.0,0.4218,9.4787,dico:nzeng-ayong chez les soeurs
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Cité de la caisse,180.0,0.417,9.4713,dico:cite de la caisse
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Hôtel de la CAN,180.0,0.4196,9.4848,dico:hotel de la can
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Sibang 3,180.0,0.4124,9.4945,dico:sibang 3
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Cité de la démocratie,180.0,0.4124,9.4945,dico:cite de la democratie
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Mairie du 6eme,180.0,0.424,9.4716,dico:mairie du 6eme
planning_26_02_2026(1).JPG,26/02/2026,16h30,19h30,Rond-point de Nzeng-Ayong,180.0,0.4218,9.4787,dico:rond-point de nzeng-ayong
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Port mole,180.0,0.3228,9.4973,patch:Port mole
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Montagne Sainte,180.0,0.3969,9.4439,dico:montagne sainte
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,La foire,180.0,0.3969,9.4439,dico:la foire
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Airtel Gabon,180.0,0.3958,9.4407,dico:airtel gabon
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Téléafrica,180.0,0.3958,9.4407,dico:teleafrica
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Michel Dirat,180.0,0.3958,9.4407,dico:michel dirat
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Hôtel chinois,180.0,0.4419,9.4273,dico:hotel chinois
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Imm. Foberd,180.0,0.4009,9.4336,dico_partiel:foberd
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Cité Damas,180.0,0.3851,9.4793,dico:cite damas
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Paix import Damas,180.0,0.3851,9.4793,patch:Paix import Damas
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Ecole EMG,180.0,0.3817,9.4942,dico:ecole emg
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Mindoubé 2,180.0,0.3817,9.4942,dico:mindoube 2
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Lac bleu,180.0,0.4332,9.4454,dico:lac bleu
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Nouvelle cité,180.0,0.4316,9.4736,dico:nouvelle cite
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Lycée Koweit,180.0,0.429,9.4714,dico:lycee koweit
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Fin goudron,180.0,0.429,9.4714,dico:fin goudron
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Chantier Moderne,180.0,0.429,9.4714,dico:chantier moderne
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Carrefour GP,180.0,0.429,9.4714,dico:carrefour gp
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Montalier,180.0,0.4328,9.5045,dico:montalier
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Milong-Nsi,180.0,0.4328,9.5045,dico:milong-nsi
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Dragage,180.0,0.4363,9.4795,dico:dragage
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Carrefour Avormbam,180.0,0.5148,9.3945,patch:Carrefour Avormbam
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Ruelle menant à la sablière,180.0,0.5148,9.3945,dico:ruelle menant a la sabliere
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Sablière,180.0,0.4861,9.3916,dico:sabliere
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Magasin Bati plus,180.0,0.4363,9.4795,dico_partiel:bati plus
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Port Owendo Comilog,180.0,0.3228,9.4973,dico:port owendo comilog
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Entré Sobraga,180.0,0.3228,9.4973,dico:entre sobraga
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Foberd,180.0,0.4009,9.4336,dico:foberd
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Usine Sofavin,180.0,0.3228,9.4973,dico:usine sofavin
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Dépôt chinois,180.0,0.3228,9.4973,dico:depot chinois
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Logistica,180.0,0.3228,9.4973,dico:logistica
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Foyer des Marins,180.0,0.3228,9.4973,dico:foyer des marins
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Aéroport,180.0,0.4615,9.4101,dico:aeroport
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Cité des ailes,180.0,0.4615,9.4101,dico:cite des ailes
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Asecna,180.0,0.4615,9.4101,dico:asecna
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Ambassade du Maroc,180.0,0.4301,9.4204,dico:ambassade du maroc
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Base 01,180.0,0.4419,9.4273,dico:base 01
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Camp de Gaulle,180.0,0.4419,9.4273,dico:camp de gaulle
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Ambassade des Etats-Unis,180.0,0.4301,9.4204,dico:ambassade des etats-unis
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Onomo Hôtel,180.0,0.4823,9.3958,dico:onomo hotel
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Sablière,180.0,0.4861,9.3916,dico:sabliere
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Hôtel Orchidée,180.0,0.4709,9.4022,dico:hotel orchidee
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Okala Mikolongo,180.0,0.4824,9.4041,dico:okala mikolongo
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Alibandeng,180.0,0.5116,9.43,patch:Alibandeng
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Village artisanal,180.0,0.3867,9.4469,dico:village artisanal
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Ecole d'Okala,180.0,0.4824,9.4041,dico:ecole d okala
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Derrière l'aéroport,180.0,0.4615,9.4101,dico:derriere l aeroport
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Kiliba,180.0,0.4824,9.4041,dico:kiliba
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Glass,180.0,0.3771,9.4533,dico:glass
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Imm. Chamoud,180.0,0.3859,9.4457,patch:Imm. Chamoud
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Centr'Affaires,180.0,0.3859,9.4457,dico:centr affaires
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Station Engen,180.0,0.3859,9.4457,dico:station engen
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Petit paris,180.0,0.3966,9.4501,dico:petit paris
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Derrière le stade,180.0,0.3966,9.4501,dico:derriere le stade
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Palais des sports,180.0,0.3949,9.453,dico:palais des sports
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Marché Mont-Bouët,180.0,0.395,9.456,dico:marche mont-bouet
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Awendjé,180.0,0.3861,9.4771,dico:awendje
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Z.I.Oloumi,180.0,0.38,9.471,patch:Z.I.Oloumi
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,CEDOC,180.0,0.38,9.471,dico:cedoc
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,TABELEC,180.0,0.38,9.471,dico:tabelec
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Boulingui de Plaine Niger,180.0,0.3763,9.4613,dico:boulingui de plaine niger
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,ONDIMBA,180.0,0.372,9.4636,dico:ondimba
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Belle-vue marché ASSELE,180.0,0.372,9.4636,dico_partiel:marche assele
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Usine SATOGA,180.0,0.3377,9.4809,dico_partiel:satoga
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,A côté de la mairie,180.0,0.5219,9.3929,dico:a cote de la mairie
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Rond-point du stade,180.0,0.5219,9.3929,dico:rond-point du stade
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Hôtel 100 chambres,180.0,0.5219,9.3929,dico:hotel 100 chambres
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Avombam,180.0,0.5091,9.3904,patch:Avombam
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Derrière le stade de l'amitié,180.0,0.3966,9.4501,dico:derriere le stade de l amitie
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Angondjé,180.0,0.5116,9.43,dico:angondje
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Mveng-Ayong,180.0,0.5116,9.43,dico:mveng-ayong
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Owendo petit village,180.0,0.3377,9.4809,dico:owendo petit village
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Rougier,180.0,0.3377,9.4809,dico:rougier
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Cim Gabon,180.0,0.3377,9.4809,dico:cim gabon
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,LTNOB,180.0,0.3377,9.4809,dico:ltnob
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Cité Comilog,180.0,0.3377,9.4809,dico:cite comilog
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Cité Setrag,180.0,0.3696,9.7448,dico:cite setrag
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Awoungou,180.0,0.3155,9.5084,dico:awoungou
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Alénakiri,180.0,0.3155,9.5084,dico:alenakiri
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Glass,180.0,0.3771,9.4533,dico:glass
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Imm. Chamoud,180.0,0.3859,9.4457,patch:Imm. Chamoud
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Centr'Affaires,180.0,0.3859,9.4457,dico:centr affaires
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Station Engen,180.0,0.3859,9.4457,dico:station engen
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Lycée d'Etat,180.0,0.428,9.4225,patch:Lycée d'Etat
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Sablière,180.0,0.4861,9.3916,dico:sabliere
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Derrière le Radisson,180.0,0.4301,9.4204,dico:derriere le radisson
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Tropicana,180.0,0.4485,9.4134,dico:tropicana
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Tahiti,180.0,0.4485,9.4134,dico:tahiti
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Voie express côté OYO,180.0,0.4376,9.4172,dico:voie express cote oyo
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Conseil Economique et Social,180.0,0.4376,9.4172,dico:conseil economique et social
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,BAD,180.0,0.4301,9.4204,dico:bad
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Camp de Gaulle,180.0,0.4419,9.4273,dico:camp de gaulle
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Cité Setrag,180.0,0.3696,9.7448,dico:cite setrag
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Cité ef,180.0,0.3629,9.4614,patch:Cité ef
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Route Baracuda,180.0,0.3629,9.4614,dico:route baracuda
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Fegafoot,180.0,0.3228,9.4973,dico:fegafoot
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Face à la gare de Setrag,180.0,0.3228,9.4973,dico:face a la gare de setrag
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Lycée National Léon MBA,180.0,0.428,9.4225,dico:lycee national leon mba
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Haut de Gué-Gué,180.0,0.431,9.419,dico:haut de gue-gue
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Club Saoty,180.0,0.431,9.419,dico:club saoty
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Spa Yacine,180.0,0.431,9.419,dico:spa yacine
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Imm. Premium,180.0,0.431,9.419,patch:Imm. Premium
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Radisson Blu,180.0,0.4301,9.4204,dico:radisson blu
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Carref CEEAC,180.0,0.4284,9.4312,dico:carref ceeac
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Imm. Kapito,180.0,0.4301,9.4204,patch:Imm. Kapito
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Pont d'Akébé,180.0,0.3929,9.4589,dico:pont d akebe
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,La SNI Likouala,180.0,0.3929,9.4589,dico:la sni likouala
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Akébé frontière,180.0,0.3929,9.4589,dico:akebe frontiere
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Akébé Poteau,180.0,0.3929,9.4589,dico:akebe poteau
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Akébé ville,180.0,0.3929,9.4589,dico:akebe ville
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,L'église de Likouala,180.0,0.3929,9.4605,dico:l eglise de likouala
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Camp Baraka,180.0,0.3763,9.4613,dico:camp baraka
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Plaine Niger,180.0,0.3763,9.4613,dico:plaine niger
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Derrière la prison centrale,180.0,0.4226,9.4528,dico_partiel:derriere la prison
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Bas de Gué-Gué,180.0,0.4226,9.4528,dico:bas de gue-gue
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Prix Import,180.0,0.3714,9.4649,dico:prix import
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Petit marché,180.0,0.3714,9.4649,dico:petit marche
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Les Bougainvilliers,180.0,0.5091,9.3904,dico:les bougainvilliers
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Avorbam,180.0,0.5091,9.3904,dico:avorbam
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Marseille,180.0,0.5091,9.3904,dico:marseille
planning_26_02_2026(1).JPG,26/02/2026,18h30,21h30,Premier Campement,180.0,0.5284,9.3692,dico:premier campement
